,Unnamed: 0,dt_opened,block_opened,position_days,hour_opened,day_opened,month_opened,weth_borrow_balance,weth_collateral_balance,weth_borrow_balance_share,weth_collateral_balance_share,usdc_borrow_balance,usdc_collateral_balance,usdc_borrow_balance_share,usdc_collateral_balance_share,wbtc_borrow_balance,wbtc_collateral_balance,wbtc_borrow_balance_share,wbtc_collateral_balance_share,comp_borrow_balance,comp_collateral_balance,comp_borrow_balance_share,comp_collateral_balance_share,uni_borrow_balance,uni_collateral_balance,uni_borrow_balance_share,uni_collateral_balance_share,link_borrow_balance,link_collateral_balance,link_borrow_balance_share,link_collateral_balance_share,collateral_usd_balance,borrow_usd_balance,borrow-collateral-ratio
2544,2544,21-2-2024,19277051,259.64999999999986,15,21,2,0.0,3.0,0.0,0.7737110693749921,4971.600082,0.0,1.0,0.0,0,0.05,0.0,0.22628893062500796,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11292.669375642507,4969.929315605523,0.4401022601728968
2545,2545,22-2-2024,19281895,42.0,8,22,2,0.0,4.1295412200000005e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.2405369656323986e-06,0.0,0.0
2546,2546,22-2-2024,19282569,21.0,10,22,2,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0005188803644062356,0.0,0.0
2547,2547,22-2-2024,19283588,14.0,13,22,2,0.0,5.48377358e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.6128955078144537e-06,0.0,0.0
2548,2548,22-2-2024,19285329,47.0,19,22,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2549,2549,22-2-2024,19285500,0.0,20,22,2,0.0,6e-18,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.7941394146171778e-14,0.0,0.0
2550,2550,22-2-2024,19285596,0.0,20,22,2,0.0,6e-18,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.8091665162755184e-14,0.0,0.0
2551,2551,22-2-2024,19285704,0.0,21,22,2,0.0,6e-18,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.8033659549321358e-14,0.0,0.0
2552,2552,22-2-2024,19285753,4.0,21,22,2,0.0,6e-18,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.795288470042475e-14,0.0,0.0
2553,2553,22-2-2024,19286091,259.64999999999986,22,22,2,0.0,133.0,0.0,0.7934587498271813,250852.098955,0.0,1.0,0.0,0,2.0,0.0,0.20654125017281869,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,499693.269142574,250982.6630645459,0.5022734516620729
2554,2554,22-2-2024,19286310,42.0,23,22,2,0.0,4.46049138e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.3329536187184922e-06,0.0,0.0
2555,2555,23-2-2024,19289651,259.64999999999986,10,23,2,0.0,0.0,0.0,0.0,124100.706185,0.0,1.0,0.0,0,10.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,509464.3281427392,124129.39749048935,0.2436468868056085
2556,2556,23-2-2024,19292217,259.64999999999986,18,23,2,0.0,0.0,0.0,0.0,5910450.979326,0.0,1.0,0.0,0,144.90108871,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7383852.3434464615,5911628.430450112,0.8006157430405522
2557,2557,24-2-2024,19294141,48.0,1,24,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2558,2558,24-2-2024,19296201,259.64999999999986,8,24,2,0.0,0.0,0.0,0.0,2316.784502,0.0,1.0,0.0,0,0.11992484,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6116.704881362695,2317.549261506391,0.378888520282849
2559,2559,24-2-2024,19296493,259.64999999999986,9,24,2,0.0,25.0,0.0,1.0,20004.508199,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,73865.38010094398,20011.38937557061,0.2709170297130153
2560,2560,24-2-2024,19298565,259.64999999999986,16,24,2,0.0,149.17960071414882,0.0,0.4747989920238083,339125.69337600004,0.0,1.0,0.0,0,9.57187391,0.0,0.5252010079761917,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,930333.0144991749,339188.8833282996,0.3645886774327736
2561,2561,24-2-2024,19300333,259.64999999999986,22,24,2,0.0,0.0,0.0,0.0,8000.0,0.0,1.0,0.0,0,0.35,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18046.939324203955,8001.449603980447,0.4433687873737775
2562,2562,25-2-2024,19301458,259.64999999999986,1,25,2,0.0,1.64,0.0,1.0,2400.003532,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4926.2389448779995,2400.360118847612,0.4872601888999638
2563,2563,25-2-2024,19302038,4.0,3,25,2,0.0,0.08,0.0,0.0009317265508369431,24000.0,0.0,1.0,0.0,0,5.0,0.0,0.9966995829119094,0,2.0,0.0,0.002368690537253645,0,0.0,0.0,0.0,0,0.0,0.0,0.0,259262.87268100234,24003.66378850905,0.09258426993533783
2564,2564,25-2-2024,19303502,259.64999999999986,8,25,2,0.0,0.0,0.0,0.0,1515.049127,0.0,1.0,0.0,0,0.06419455,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3319.901754640687,1515.2647864941032,0.4564185624999316
2565,2565,25-2-2024,19303535,259.64999999999986,8,25,2,0.0,33.0,0.0,1.0,30578.089988,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,99946.3424564448,30582.451620519645,0.3059887022263676
2566,2566,25-2-2024,19304120,259.64999999999986,10,25,2,0.0,0.2,0.0,1.0,361.202645,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,604.345853662127,361.25054160308594,0.5977546456454239
2567,2567,25-2-2024,19304225,259.64999999999986,11,25,2,0.0,405.0,0.0,0.8981130887882212,500000.0,0.0,1.0,0.0,0,2.685,0.0,0.10188691121177876,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1362648.7774913108,500065.75662164367,0.3669806665385075
2568,2568,25-2-2024,19304729,259.64999999999986,12,25,2,0.0,375.0,0.0,0.9163278989700184,400000.0,0.0,1.0,0.0,0,2.01,0.0,0.08367210102998171,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1242151.9850931056,400051.0691760499,0.3220628988859717
2569,2569,25-2-2024,19305523,259.64999999999986,15,25,2,0.0,145.7,0.0,1.0,229301.427156,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,446223.0373193064,229322.3646555053,0.5139187031515986
2570,2570,25-2-2024,19305725,259.64999999999986,16,25,2,0.0,339.0,0.0,0.8689062872552753,400000.0,0.0,1.0,0.0,0,3.01,0.0,0.13109371274472467,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1186732.785555447,400036.1594619915,0.33709034108698344
2571,2571,25-2-2024,19306230,10.0,17,25,2,0.0,2.9920355e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,9.145954881203965e-07,0.0,0.0
2572,2572,25-2-2024,19307826,259.64999999999986,23,25,2,19.00021638521345,26.603873708152552,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,82490.9294698606,58914.183962030744,0.7141898429397137
2573,2573,25-2-2024,19307846,47.0,23,25,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2574,2574,26-2-2024,19311560,0.0,11,26,2,0.0,3.92686709e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.2010096446719892e-06,0.0,0.0
2575,2575,26-2-2024,19312279,259.64999999999986,14,26,2,0.0,48.480285101134854,0.0,1.0,100767.214776,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,148678.3337880756,100775.68007268038,0.6778101254236872
2576,2576,26-2-2024,19312329,259.64999999999986,14,26,2,0.0,2.9402926571590996e-05,0.0,1.0,0.075611,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0902162437181487,0.07561727598573602,0.8381780582882347
2577,2577,26-2-2024,19313034,7.0,16,26,2,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.24456536,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,13028.921382480888,0.0,0.0
2578,2578,26-2-2024,19313500,46.0,18,26,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2579,2579,26-2-2024,19314293,259.64999999999986,21,26,2,0.0,3.3000000004908445,0.0,1.0,4500.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10521.295557325491,4498.027131108147,0.4275164694880546
2580,2580,26-2-2024,19314641,52.0,22,26,2,0.0,0.25,0.0,1.0,500.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,795.7475932669321,499.7905316286935,0.6280767115823871
2581,2581,27-2-2024,19317046,259.64999999999986,6,27,2,0.0,260.0,0.0,0.5288170539518648,655733.853434,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,39030.65204959049,0.0,0.4711829460481352,1584708.5328678512,655396.9682548118,0.41357571733947707
2582,2582,27-2-2024,19317348,23.0,7,27,2,0.0,2.78715857e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.998876718156275e-07,0.0,0.0
2583,2583,27-2-2024,19318506,259.64999999999986,11,27,2,0.0,0.0,0.0,0.0,221537.918493,0.0,1.0,0.0,0,6.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,338796.3991517343,221417.66896089067,0.6535419783541616
2584,2584,27-2-2024,19319117,259.64999999999986,13,27,2,0.0,9.369446e-09,0.0,6.712846252011041e-11,250000.0,0.0,1.0,0.0,0,8.0,0.0,0.9999999999328716,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,454515.1846157906,249853.40597588746,0.5497141007227134
2585,2585,27-2-2024,19320097,13.0,16,27,2,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0005675725107639075,0.0,0.0
2586,2586,27-2-2024,19320598,0.0,18,27,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2587,2587,27-2-2024,19320968,46.0,19,27,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2588,2588,28-2-2024,19324010,4.0,5,28,2,0.0,1.0,0.0,0.02715303199623317,97753.712095,0.0,1.0,0.0,0,2.04621223,0.0,0.9728469680037668,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,119967.22992543105,97699.31674088858,0.8143833678715121
2589,2589,28-2-2024,19324241,1.0,6,28,2,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0005710730966500353,0.0,0.0
2590,2590,28-2-2024,19324894,49.0,8,28,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2591,2591,28-2-2024,19326122,15.0,12,28,2,0.0,2.2638146800000002e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.483601215519473e-07,0.0,0.0
2592,2592,28-2-2024,19326937,62.0,15,28,2,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006099124613891474,0.0,0.0
2593,2593,28-2-2024,19326997,0.0,15,28,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2594,2594,28-2-2024,19327065,0.0,15,28,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2595,2595,28-2-2024,19327208,0.0,16,28,2,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2596,2596,28-2-2024,19329438,6.0,23,28,2,0.0,2.38017972e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,8.02378559414426e-07,0.0,0.0
2597,2597,29-2-2024,19329718,259.64999999999986,0,29,2,0.0,1.4,0.0,1.0,3000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4834.853546130416,2997.1806662430986,0.6199113660106411
2598,2598,29-2-2024,19330199,0.0,2,29,2,0.0,161.96678383316186,0.0,0.7486871261572221,314499.529576,0.0,1.0,0.0,0,0.0,0.0,0.0,0,602.35336481,0.0,0.2513128738427779,0,0.0,0.0,0.0,0,0.0,0.0,0.0,735961.7821868844,314270.8319195589,0.4270205865659412
2599,2599,29-2-2024,19330682,62.0,4,29,2,0.0,0.0,0.0,0.0,70257.79002300001,0.0,1.0,0.0,0,2.32786236,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,142924.91592844905,70215.76711241124,0.4912773021854538
2600,2600,29-2-2024,19331278,259.64999999999986,6,29,2,0.0,0.0,0.0,0.0,52674.010039,0.0,1.0,0.0,0,1.83201568,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,114838.1335595681,52657.02593051757,0.4585325823255709
2601,2601,29-2-2024,19332309,259.64999999999986,9,29,2,0.0,177.0,0.0,1.0,251522.197707,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,611348.264801214,251437.85037098225,0.4112841482468913
2602,2602,29-2-2024,19333023,259.64999999999986,11,29,2,0.0,0.0,0.0,0.0,882743.207308,0.0,1.0,0.0,0,22.41288192,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1412972.3476447738,882601.0745610433,0.6246414347968064
2603,2603,29-2-2024,19334114,1.0,15,29,2,0.0,6e-18,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,2.0844883732318755e-14,0.0,0.0
2604,2604,29-2-2024,19334744,259.64999999999986,17,29,2,0.0,40.0,0.0,1.0,63844.20093200001,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,134926.40078520414,63828.89792346506,0.4730645563211707
2605,2605,29-2-2024,19334889,259.64999999999986,18,29,2,0.0,7.013,0.0,0.8653984534468311,21131.980457,0.0,1.0,0.0,0,0.0604624,0.0,0.13460154655316892,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27540.45520602069,21130.6045359142,0.7672569090758813
2606,2606,1-3-2024,19338496,13.0,6,1,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2607,2607,1-3-2024,19342617,259.64999999999986,20,1,3,0.0,16.3,0.0,1.0,14716.467473,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55843.591921801984,14709.139240805906,0.2633988741519918
2608,2608,1-3-2024,19342676,259.64999999999986,20,1,3,0.0,8.5,0.0,1.0,7000.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29109.339064686053,6996.103310208092,0.24033878937139466
2609,2609,1-3-2024,19343158,259.64999999999986,21,1,3,0.0,0.47,0.0,0.22239508097230015,3318.630535,0.0,1.0,0.0,0,0.07303276,0.0,0.6313068682907971,0,3.458237533949982,0.0,0.14629805073690286,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7258.30040349141,3315.6975192824784,0.4568145894991548
2610,2610,1-3-2024,19343255,259.64999999999986,22,1,3,0.0,0.23,0.0,1.0,312.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,789.8223242523749,311.71224948059364,0.3946612293792181
2611,2611,2-3-2024,19345253,17.0,4,2,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2612,2612,2-3-2024,19345932,0.0,7,2,3,0.0,3.64860697e-10,0.0,8.436189634551528e-11,4500.031234,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,700.0000000099519,0.0,0.999999999915638,14864.26510112568,4495.782490025305,0.30245575273579034
2613,2613,2-3-2024,19346720,259.64999999999986,9,2,3,0.0,1500.0,0.0,1.0,1209989.082687,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5106270.428319248,1208446.9644271757,0.2366594134390452
2614,2614,2-3-2024,19348571,1.0,16,2,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006185450955871028,0.0,0.0
2615,2615,3-3-2024,19353331,13.0,8,3,3,0.0,6.000000012951349,0.0,0.3981273364181076,28997.768436,0.0,1.0,0.0,0,0.49999232,0.0,0.6018726635818924,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51109.034100944176,28969.092660371727,0.566809629060013
2616,2616,3-3-2024,19357970,41.0,23,3,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,1.8594524165899999e-07,,1.0,0,0.0,,0.0,2.2591423897042702e-06,0.0,0.0
2617,2617,4-3-2024,19358255,3.0,0,4,3,0.0,1.0,0.0,0.026317919381220262,97753.712095,0.0,1.0,0.0,0,2.04621223,0.0,0.9736820806187796,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,133647.18347522736,97659.68208834618,0.7307275735178378
2618,2618,4-3-2024,19359890,43.0,6,4,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,1.2173278508599998e-07,,1.0,2.4718141384690238e-06,0.0,0.0
2619,2619,4-3-2024,19360505,259.64999999999986,8,4,3,0.0,0.0,0.0,0.0,3288.371673,0.0,1.0,0.0,0,0.07841451,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5049.8916530158,3286.402682656437,0.6507867709783028
2620,2620,4-3-2024,19360565,4.0,8,4,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2621,2621,4-3-2024,19360615,1.0,8,4,3,0.0,2.02742882e-10,,0.0011001618196648103,0.0,0.0,,0.0,0,1e-08,,0.9988998381803352,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006480933631056965,0.0,0.0
2622,2622,4-3-2024,19365164,259.64999999999986,23,4,3,0.0,176.00000000034382,0.0,0.7500980533088735,350092.360642,0.0,1.0,0.0,0,3.13545238,0.0,0.24990194669112645,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,850510.296897092,349654.5549137977,0.4111114894075225
2623,2623,5-3-2024,19366345,259.64999999999986,3,5,3,0.0,0.0,0.0,0.0,7000.0,0.0,1.0,0.0,0,0.245913,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16706.623986818806,6991.364805455069,0.4184786112964005
2624,2624,5-3-2024,19366598,5.0,4,5,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,7.73699094e-09,,0.07217840051895323,0,5.9809244474e-08,,0.9278215994810468,1.3130425169127238e-06,0.0,0.0
2625,2625,5-3-2024,19366845,38.0,5,5,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2626,2626,5-3-2024,19367874,0.0,8,5,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2627,2627,5-3-2024,19368403,259.64999999999986,10,5,3,0.0,0.0,0.0,0.0,122046.007762,0.0,1.0,0.0,0,2.79513118,0.0,0.7895223006640186,0,0.0,0.0,0.0,0,3990.995592,0.0,0.21047769933598134,0,0.0,0.0,0.0,237304.23231037398,121959.10918863465,0.5139356681558144
2628,2628,5-3-2024,19368500,259.64999999999986,10,5,3,0.0,1.59,0.0,0.07244137019340446,30427.910877,0.0,1.0,0.0,0,0.63,0.0,0.5178187944925254,0,108.75,0.0,0.40973983531407,0,0.0,0.0,0.0,0,0.0,0.0,0.0,81496.64592314826,30406.24575173957,0.3730981245585592
2629,2629,5-3-2024,19369018,46.0,12,5,3,0.0,1.99877308e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,7.515348688189473e-07,0.0,0.0
2630,2630,5-3-2024,19369169,0.0,13,5,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,6.5704706828e-08,,1.0,1.3594832621241476e-06,0.0,0.0
2631,2631,5-3-2024,19370819,259.64999999999986,18,5,3,0.0,0.9,0.0,0.7786208219397954,1000.0,0.0,1.0,0.0,0,0.01438209,0.0,0.22137917806020452,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4217.71887975535,999.5401621570822,0.2369859610498889
2632,2632,5-3-2024,19371239,37.0,20,5,3,0.0,1.0002550814188946,0.0,0.012850265635337515,192354.839515,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14638.646914792658,0.0,0.9871497343646624,268324.6852788239,192252.31087355886,0.7164913309179286
2633,2633,5-3-2024,19371762,43.0,21,5,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006351005663603311,0.0,0.0
2634,2634,5-3-2024,19372362,9.0,23,5,3,0.0,3.7213515299999996e-10,,1.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,1.329300274922815e-06,0.0,0.0
2635,2635,5-3-2024,19372401,7.0,23,5,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,6.5704706828e-08,,1.0,1.23612646205745e-06,0.0,0.0
2636,2636,6-3-2024,19373960,259.64999999999986,5,6,3,0.0,2.26,0.0,1.0,4278.194148,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8328.875610407946,4275.607998997266,0.5133475632238249
2637,2637,6-3-2024,19374094,259.64999999999986,5,6,3,0.0,55.5,0.0,1.0,18858.018165,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,207606.33501803761,18846.709008677924,0.09078099185672947
2638,2638,6-3-2024,19374324,30.0,6,6,3,0.0,15.00000000010935,0.0,0.7422727158464233,58410.89023200001,0.0,1.0,0.0,0,0.00360094,0.0,0.0031402476788910307,0,0.0,0.0,0.0,0,19.82237429,0.0,0.003402353178867366,0,1000.02,0.0,0.2511846832958183,76233.96976047849,58383.85859670039,0.7658509556846924
2639,2639,6-3-2024,19376388,259.64999999999986,13,6,3,0.0,15.5,0.0,0.5883287438589198,64199.311937,0.0,1.0,0.0,0,0.62302552,0.0,0.4116712561410803,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100382.08983039613,64168.03133063806,0.6392378504876246
2640,2640,6-3-2024,19376944,259.64999999999986,15,6,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2641,2641,7-3-2024,19381842,7.0,7,7,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006621102380601537,0.0,0.0
2642,2642,7-3-2024,19383300,41.0,12,7,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2643,2643,7-3-2024,19383485,7.0,13,7,3,0.0,0.0,,0.0,0.0,0.0,,0.0,0,1e-08,,1.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0.0006677843582046916,0.0,0.0
2644,2644,7-3-2024,19383875,1.0,14,7,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
2645,2645,7-3-2024,19384409,259.64999999999986,16,7,3,0.0,0.0,0.0,0.0,245542.56605,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,26489.85294613218,0.0,1.0,532592.305043627,245356.12088086453,0.4606828122700089
2646,2646,7-3-2024,19384538,36.0,16,7,3,0.0,0.0,,,0.0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0.0,0.0,0.0
